k,MIDPOINT_H,TRAPAZOIDAL_H,SIMPSON_H
2445,-0.0256355,-0.0256355,-0.0256355
2446,-0.0506601,-0.0506601,-0.0506601
2447,-0.0291786,-0.0291786,-0.0291786
2448,0.0190743,0.0190743,0.0190743
2449,0.049801,0.049801,0.049801
2450,0.0348076,0.0348076,0.0348076
2451,-0.0121263,-0.0121263,-0.0121263
2452,-0.0479114,-0.0479114,-0.0479114
2453,-0.0397084,-0.0397084,-0.0397084
2454,0.00493601,0.00493601,0.00493601
2455,0.0450319,0.0450319,0.0450319
2456,0.0437807,0.0437807,0.0437807
2457,0.00234744,0.00234744,0.00234744
2458,-0.0412234,-0.0412234,-0.0412234
2459,-0.0469411,-0.0469411,-0.0469411
2460,-0.00957306,-0.00957306,-0.00957306
2461,0.0365661,0.0365661,0.0365661
2462,0.0491254,0.0491254,0.0491254
2463,0.0165913,0.0165913,0.0165913
2464,-0.0311574,-0.0311574,-0.0311574
2465,-0.0502898,-0.0502898,-0.0502898
2466,-0.0232572,-0.0232572,-0.0232572
2467,0.0251104,0.0251104,0.0251104
2468,0.0504115,0.0504115,0.0504115
2469,0.0294332,0.0294332,0.0294332
2470,-0.0185512,-0.0185512,-0.0185512
2471,-0.0494893,-0.0494893,-0.0494893
2472,-0.0349921,-0.0349921,-0.0349921
2473,0.0116162,0.0116162,0.0116162
2474,0.0475438,0.0475438,0.0475438
2475,0.0398196,0.0398196,0.0398196
2476,-0.00444939,-0.00444939,-0.00444939
2477,-0.0446167,-0.0446167,-0.0446167
2478,-0.0438168,-0.0438168,-0.0438168
2479,-0.0028005,-0.0028005,-0.0028005
2480,0.0407697,0.0407697,0.0407697
2481,0.0469022,0.0469022,0.0469022
2482,0.00998335,0.00998335,0.00998335
2483,-0.0360838,-0.0360838,-0.0360838
2484,-0.049013,-0.049013,-0.049013
2485,-0.0169506,-0.0169506,-0.0169506
2486,0.0306569,0.0306569,0.0306569
2487,0.0501069,0.0501069,0.0501069
2488,0.0235584,0.0235584,0.0235584
2489,-0.0246025,-0.0246025,-0.0246025
2490,-0.0501626,-0.0501626,-0.0501626
2491,-0.0296705,-0.0296705,-0.0296705
2492,0.0180466,0.0180466,0.0180466
2493,0.0491804,0.0491804,0.0491804
2494,0.0351611,0.0351611,0.0351611
2495,-0.0111255,-0.0111255,-0.0111255
2496,-0.0471818,-0.0471818,-0.0471818
2497,-0.0399174,-0.0399174,-0.0399174
2498,0.00398275,0.00398275,0.00398275
2499,0.0442097,0.0442097,0.0442097
2500,0.0438421,0.0438421,0.0438421
2501,0.00323346,0.00323346,0.00323346
2502,-0.0403268,-0.0403268,-0.0403268
2503,-0.046855,-0.046855,-0.046855
2504,-0.0103738,-0.0103738,-0.0103738
2505,0.0356146,0.0356146,0.0356146
2506,0.048895,0.048895,0.048895
2507,0.0172908,0.0172908,0.0172908
2508,-0.0301716,-0.0301716,-0.0301716
2509,-0.0499213,-0.0499213,-0.0499213
2510,-0.0238416,-0.0238416,-0.0238416
2511,0.0241113,0.0241113,0.0241113
2512,0.0499139,0.0499139,0.0499139
2513,0.0298913,0.0298913,0.0298913
2514,-0.01756,-0.01756,-0.01756
2515,-0.0488744,-0.0488744,-0.0488744
2516,-0.0353154,-0.0353154,-0.0353154
2517,0.0106536,0.0106536,0.0106536
2518,0.0468256,0.0468256,0.0468256
2519,0.0400027,0.0400027,0.0400027
2520,-0.00353546,-0.00353546,-0.00353546
2521,-0.0438112,-0.0438112,-0.0438112
2522,-0.0438571,-0.0438571,-0.0438571
2523,-0.00364702,-0.00364702,-0.00364702
2524,0.0398947,0.0398947,0.0398947
2525,0.0468001,0.0468001,0.0468001
2526,0.0107453,0.0107453,0.0107453
2527,-0.0351583,-0.0351583,-0.0351583
2528,-0.048772,-0.048772,-0.048772
2529,-0.0176127,-0.0176127,-0.0176127
2530,0.029701,0.029701,0.029701
2531,0.0497335,0.0497335,0.0497335
2532,0.0241077,0.0241077,0.0241077
2533,-0.0236365,-0.0236365,-0.0236365
2534,-0.0496658,-0.0496658,-0.0496658
2535,-0.0300964,-0.0300964,-0.0300964
2536,0.0170909,0.0170909,0.0170909
2537,0.0485717,0.0485717,0.0485717
2538,0.0354558,0.0354558,0.0354558
2539,-0.0102001,-0.0102001,-0.0102001
2540,-0.0464752,-0.0464752,-0.0464752
2541,-0.040076,-0.040076,-0.040076
2542,0.00310689,0.00310689,0.00310689
2543,0.043421,0.043421,0.043421
2544,0.0438625,0.0438625,0.0438625
2545,0.00404183,0.00404183,0.00404183
2546,-0.0394733,-0.0394733,-0.0394733
2547,-0.0467381,-0.0467381,-0.0467381
2548,-0.0110983,-0.0110983,-0.0110983
2549,0.0347148,0.0347148,0.0347148
2550,0.0486445,0.0486445,0.0486445
2551,0.017917,0.017917,0.017917
2552,-0.0292449,-0.0292449,-0.0292449
2553,-0.0495437,-0.0495437,-0.0495437
2554,-0.0243572,-0.0243572,-0.0243572
2555,0.0231776,0.0231776,0.0231776
2556,0.0494184,0.0494184,0.0494184
2557,0.0302865,0.0302865,0.0302865
2558,-0.0166388,-0.0166388,-0.0166388
2559,-0.0482725,-0.0482725,-0.0482725
2560,-0.035583,-0.035583,-0.035583
2561,0.0097643,0.0097643,0.0097643
2562,0.0461309,0.0461309,0.0461309
2563,0.0401382,0.0401382,0.0401382
2564,-0.00269644,-0.00269644,-0.00269644
2565,-0.0430392,-0.0430392,-0.0430392
2566,-0.0438589,-0.0438589,-0.0438589
2567,-0.00441856,-0.00441856,-0.00441856
2568,0.0390624,0.0390624,0.0390624
2569,0.0466695,0.0466695,0.0466695
2570,0.0114337,0.0114337,0.0114337
2571,-0.0342838,-0.0342838,-0.0342838
2572,-0.048513,-0.048513,-0.048513
2573,-0.0182044,-0.0182044,-0.0182044
2574,0.0288031,0.0288031,0.0288031
2575,0.0493526,0.0493526,0.0493526
2576,0.024591,0.024591,0.024591
2577,-0.0227342,-0.0227342,-0.0227342
2578,-0.0491722,-0.0491722,-0.0491722
2579,-0.0304622,-0.0304622,-0.0304622
2580,0.0162033,0.0162033,0.0162033
2581,0.0479769,0.0479769,0.0479769
2582,0.0356976,0.0356976,0.0356976
2583,-0.00934579,-0.00934579,-0.00934579
2584,-0.0457927,-0.0457927,-0.0457927
2585,-0.0401897,-0.0401897,-0.0401897
2586,0.00230354,0.00230354,0.00230354
2587,0.0426658,0.0426658,0.0426658
2588,0.043847,0.043847,0.043847
2589,0.00477782,0.00477782,0.00477782
2590,-0.0386621,-0.0386621,-0.0386621
2591,-0.0465948,-0.0465948,-0.0465948
2592,-0.0117521,-0.0117521,-0.0117521
2593,0.0338652,0.0338652,0.0338652
2594,0.0483778,0.0483778,0.0483778
2595,0.0184755,0.0184755,0.0184755
2596,-0.0283751,-0.0283751,-0.0283751
2597,-0.0491602,-0.0491602,-0.0491602
2598,-0.0248097,-0.0248097,-0.0248097
2599,0.0223061,0.0223061,0.0223061
2600,0.0489274,0.0489274,0.0489274
2601,0.0306243,0.0306243,0.0306243
2602,-0.015784,-0.015784,-0.015784
2603,-0.0476852,-0.0476852,-0.0476852
2604,-0.0358002,-0.0358002,-0.0358002
2605,0.00894402,0.00894402,0.00894402
2606,0.0454606,0.0454606,0.0454606
2607,0.0402313,0.0402313,0.0402313
2608,-0.00192762,-0.00192762,-0.00192762
2609,-0.0423008,-0.0423008,-0.0423008
2610,-0.0438271,-0.0438271,-0.0438271
2611,-0.00512022,-0.00512022,-0.00512022
2612,0.0382721,0.0382721,0.0382721
2613,0.0465146,0.0465146,0.0465146
2614,0.0120541,0.0120541,0.0120541
2615,-0.0334587,-0.0334587,-0.0334587
2616,-0.0482394,-0.0482394,-0.0482394
2617,-0.0187311,-0.0187311,-0.0187311
2618,0.0279609,0.0279609,0.0279609
2619,0.0489671,0.0489671,0.0489671
2620,0.0250139,0.0250139,0.0250139
2621,-0.0218928,-0.0218928,-0.0218928
2622,-0.0486841,-0.0486841,-0.0486841
2623,-0.0307734,-0.0307734,-0.0307734
2624,0.0153804,0.0153804,0.0153804
2625,0.0473974,0.0473974,0.0473974
2626,0.0358914,0.0358914,0.0358914
2627,-0.00855849,-0.00855849,-0.00855849
2628,-0.0451348,-0.0451348,-0.0451348
2629,-0.0402633,-0.0402633,-0.0402633
2630,0.00156813,0.00156813,0.00156813
2631,0.0419441,0.0419441,0.0419441
2632,0.0437999,0.0437999,0.0437999
2633,0.00544634,0.00544634,0.00544634
2634,-0.0378924,-0.0378924,-0.0378924
2635,-0.0464291,-0.0464291,-0.0464291
2636,-0.0123403,-0.0123403,-0.0123403
2637,0.0330641,0.0330641,0.0330641
2638,0.0480981,0.0480981,0.0480981
2639,0.0189717,0.0189717,0.0189717
2640,-0.0275599,-0.0275599,-0.0275599
2641,-0.0487735,-0.0487735,-0.0487735
2642,-0.0252043,-0.0252043,-0.0252043
2643,0.021494,0.021494,0.021494
2644,0.0484427,0.0484427,0.0484427
2645,0.03091,0.03091,0.03091
2646,-0.0149921,-0.0149921,-0.0149921
2647,-0.0471137,-0.0471137,-0.0471137
2648,-0.0359719,-0.0359719,-0.0359719
2649,0.00818872,0.00818872,0.00818872
2650,0.0448152,0.0448152,0.0448152
2651,0.0402865,0.0402865,0.0402865
2652,-0.00122455,-0.00122455,-0.00122455
2653,-0.0415958,-0.0415958,-0.0415958
2654,-0.0437657,-0.0437657,-0.0437657
2655,-0.00575673,-0.00575673,-0.00575673
2656,0.0375228,0.0375228,0.0375228
2657,0.046339,0.046339,0.046339
2658,0.0126113,0.0126113,0.0126113
2659,-0.0326813,-0.0326813,-0.0326813
2660,-0.0479543,-0.0479543,-0.0479543
2661,-0.0191979,-0.0191979,-0.0191979
2662,0.027172,0.027172,0.027172
2663,0.0485797,0.0485797,0.0485797
2664,0.0253814,0.0253814,0.0253814
2665,-0.0211092,-0.0211092,-0.0211092
2666,-0.0482033,-0.0482033,-0.0482033
2667,-0.0310347,-0.0310347,-0.0310347
2668,0.0146186,0.0146186,0.0146186
2669,0.0468343,0.0468343,0.0468343
2670,0.0360421,0.0360421,0.0360421
2671,-0.00783424,-0.00783424,-0.00783424
2672,-0.044502,-0.044502,-0.044502
2673,-0.0403012,-0.0403012,-0.0403012
2674,0.000896369,0.000896369,0.000896369
2675,0.0412556,0.0412556,0.0412556
2676,0.0437251,0.0437251,0.0437251
2677,0.00605195,0.00605195,0.00605195
2678,-0.0371631,-0.0371631,-0.0371631
2679,-0.0462444,-0.0462444,-0.0462444
2680,-0.0128676,-0.0128676,-0.0128676
2681,0.0323099,0.0323099,0.0323099
2682,0.0478084,0.0478084,0.0478084
2683,0.0194103,0.0194103,0.0194103
2684,-0.0267969,-0.0267969,-0.0267969
2685,-0.0483858,-0.0483858,-0.0483858
2686,-0.0255458,-0.0255458,-0.0255458
2687,0.0207382,0.0207382,0.0207382
2688,0.0479661,0.0479661,0.0479661
2689,0.0311481,0.0311481,0.0311481
2690,-0.0142595,-0.0142595,-0.0142595
2691,-0.0465591,-0.0465591,-0.0465591
2692,-0.0361025,-0.0361025,-0.0361025
2693,0.00749458,0.00749458,0.00749458
2694,0.044195,0.044195,0.044195
2695,0.0403079,0.0403079,0.0403079
2696,-0.000583086,-0.000583086,-0.000583086
2697,-0.0409236,-0.0409236,-0.0409236
2698,-0.0436785,-0.0436785,-0.0436785
2699,-0.0063325,-0.0063325,-0.0063325
2700,0.0368133,0.0368133,0.0368133
2701,0.0461459,0.0461459,0.0461459
2702,0.0131098,0.0131098,0.0131098
2703,-0.0319498,-0.0319498,-0.0319498
2704,-0.0476605,-0.0476605,-0.0476605
2705,-0.0196094,-0.0196094,-0.0196094
2706,0.0264342,0.0264342,0.0264342
2707,0.0481922,0.0481922,0.0481922
2708,0.025698,0.025698,0.025698
2709,-0.0203806,-0.0203806,-0.0203806
2710,-0.0477312,-0.0477312,-0.0477312
2711,-0.0312506,-0.0312506,-0.0312506
2712,0.0139145,0.0139145,0.0139145
2713,0.0462883,0.0462883,0.0462883
2714,0.0361537,0.0361537,0.0361537
2715,-0.00716931,-0.00716931,-0.00716931
2716,-0.0438943,-0.0438943,-0.0438943
2717,-0.0403071,-0.0403071,-0.0403071
2718,0.000284227,0.000284227,0.000284227
2719,0.0405996,0.0405996,0.0405996
2720,0.0436262,0.0436262,0.0436262
2721,0.00659888,0.00659888,0.00659888
2722,-0.0364732,-0.0364732,-0.0364732
2723,-0.0460437,-0.0460437,-0.0460437
2724,-0.0133384,-0.0133384,-0.0133384
2725,0.0316008,0.0316008,0.0316008
2726,0.047511,0.047511,0.047511
2727,0.0197958,0.0197958,0.0197958
2728,-0.0260837,-0.0260837,-0.0260837
2729,-0.047999,-0.047999,-0.047999
2730,-0.0258385,-0.0258385,-0.0258385
2731,0.0200361,0.0200361,0.0200361
2732,0.0474988,0.0474988,0.0474988
2733,0.0313428,0.0313428,0.0313428
2734,-0.0135831,-0.0135831,-0.0135831
2735,-0.046022,-0.046022,-0.046022
2736,-0.036196,-0.036196,-0.036196
2737,0.00685799,0.00685799,0.00685799
2738,0.0435999,0.0435999,0.0435999
2739,0.0402991,0.0402991,0.0402991
2740,6.71659e-07,6.71659e-07,6.71659e-07
2741,-0.0402837,-0.0402837,-0.0402837
2742,-0.0435686,-0.0435686,-0.0435686
2743,-0.00685159,-0.00685159,-0.00685159
2744,0.0361425,0.0361425,0.0361425
2745,0.0459382,0.0459382,0.0459382
2746,0.0135539,0.0135539,0.0135539
2747,-0.0312626,-0.0312626,-0.0312626
2748,-0.0473601,-0.0473601,-0.0473601
2749,-0.0199698,-0.0199698,-0.0199698
2750,0.0257451,0.0257451,0.0257451
2751,0.0478064,0.0478064,0.0478064
2752,0.0259679,0.0259679,0.0259679
2753,-0.0197043,-0.0197043,-0.0197043
2754,-0.047269,-0.047269,-0.047269
2755,-0.0314251,-0.0314251,-0.0314251
2756,0.013265,0.013265,0.013265
2757,0.0457601,0.0457601,0.0457601
2758,0.03623,0.03623,0.03623
2759,-0.0065602,-0.0065602,-0.0065602
2760,-0.0433118,-0.0433118,-0.0433118
2761,-0.0402845,-0.0402845,-0.0402845
2762,-0.000272055,-0.000272055,-0.000272055
2763,0.0399757,0.0399757,0.0399757
2764,0.0435061,0.0435061,0.0435061
2765,0.00709109,0.00709109,0.00709109
2766,-0.0358213,-0.0358213,-0.0358213
2767,-0.0458295,-0.0458295,-0.0458295
2768,-0.0137567,-0.0137567,-0.0137567
2769,0.030935,0.030935,0.030935
2770,0.0472081,0.0472081,0.0472081
2771,0.0201321,0.0201321,0.0201321
2772,-0.0254182,-0.0254182,-0.0254182
2773,-0.0476147,-0.0476147,-0.0476147
2774,-0.0260865,-0.0260865,-0.0260865
2775,0.0193849,0.0193849,0.0193849
2776,0.0470419,0.0470419,0.0470419
2777,0.031498,0.031498,0.031498
2778,-0.0129599,-0.0129599,-0.0129599
2779,-0.0455027,-0.0455027,-0.0455027
2780,-0.036256,-0.036256,-0.036256
2781,0.00627554,0.00627554,0.00627554
2782,0.0430299,0.0430299,0.0430299
2783,0.0402635,0.0402635,0.0402635
2784,0.000530355,0.000530355,0.000530355
2785,-0.0396754,-0.0396754,-0.0396754
2786,-0.0434389,-0.0434389,-0.0434389
2787,-0.00731782,-0.00731782,-0.00731782
2788,0.0355092,0.0355092,0.0355092
2789,0.0457181,0.0457181,0.0457181
2790,0.0139474,0.0139474,0.0139474
2791,-0.0306178,-0.0306178,-0.0306178
2792,-0.0470552,-0.0470552,-0.0470552
2793,-0.020283,-0.020283,-0.020283
2794,0.0251026,0.0251026,0.0251026
2795,0.0474238,0.0474238,0.0474238
2796,0.0261948,0.0261948,0.0261948
2797,-0.0190776,-0.0190776,-0.0190776
2798,-0.0468175,-0.0468175,-0.0468175
2799,-0.0315618,-0.0315618,-0.0315618
2800,0.0126672,0.0126672,0.0126672
2801,0.0452499,0.0452499,0.0452499
2802,0.0362743,0.0362743,0.0362743
2803,-0.00600362,-0.00600362,-0.00600362
2804,-0.0427542,-0.0427542,-0.0427542
2805,-0.0402364,-0.0402364,-0.0402364
2806,-0.000775988,-0.000775988,-0.000775988
2807,0.0393829,0.0393829,0.0393829
2808,0.0433675,0.0433675,0.0433675
2809,0.00753221,0.00753221,0.00753221
2810,-0.0352061,-0.0352061,-0.0352061
2811,-0.0456042,-0.0456042,-0.0456042
2812,-0.0141263,-0.0141263,-0.0141263
2813,0.0303107,0.0303107,0.0303107
2814,0.0469016,0.0469016,0.0469016
2815,0.0204229,0.0204229,0.0204229
2816,-0.024798,-0.024798,-0.024798
2817,-0.0472341,-0.0472341,-0.0472341
2818,-0.0262932,-0.0262932,-0.0262932
2819,0.018782,0.018782,0.018782
2820,0.046596,0.046596,0.046596
2821,0.0316169,0.0316169,0.0316169
2822,-0.0123867,-0.0123867,-0.0123867
2823,-0.0450016,-0.0450016,-0.0450016
2824,-0.0362855,-0.0362855,-0.0362855
2825,0.00574405,0.00574405,0.00574405
2826,0.0424847,0.0424847,0.0424847
2827,0.0402037,0.0402037,0.0402037
2828,0.00100936,0.00100936,0.00100936
2829,-0.0390979,-0.0390979,-0.0390979
2830,-0.043292,-0.043292,-0.043292
2831,-0.00773468,-0.00773468,-0.00773468
2832,0.034912,0.034912,0.034912
2833,0.0454879,0.0454879,0.0454879
2834,0.0142939,0.0142939,0.0142939
2835,-0.0300136,-0.0300136,-0.0300136
2836,-0.0467474,-0.0467474,-0.0467474
2837,-0.0205524,-0.0205524,-0.0205524
2838,0.0245043,0.0245043,0.0245043
2839,0.0470456,0.0470456,0.0470456
2840,0.0263821,0.0263821,0.0263821
2841,-0.0184979,-0.0184979,-0.0184979
2842,-0.0463775,-0.0463775,-0.0463775
2843,-0.0316638,-0.0316638,-0.0316638
2844,0.0121181,0.0121181,0.0121181
2845,0.0447579,0.0447579,0.0447579
2846,0.0362898,0.0362898,0.0362898
2847,-0.00549646,-0.00549646,-0.00549646
2848,-0.0422212,-0.0422212,-0.0422212
2849,-0.0401657,-0.0401657,-0.0401657
2850,-0.00123085,-0.00123085,-0.00123085
2851,0.0388205,0.0388205,0.0388205
2852,0.0432128,0.0432128,0.0432128
2853,0.00792563,0.00792563,0.00792563
2854,-0.0346265,-0.0346265,-0.0346265
2855,-0.0453696,-0.0453696,-0.0453696
2856,-0.0144505,-0.0144505,-0.0144505
2857,0.0297263,0.0297263,0.0297263
2858,0.0465928,0.0465928,0.0465928
2859,0.0206717,0.0206717,0.0206717
2860,-0.0242212,-0.0242212,-0.0242212
2861,-0.0468583,-0.0468583,-0.0468583
2862,-0.0264619,-0.0264619,-0.0264619
2863,0.0182249,0.0182249,0.0182249
2864,0.0461619,0.0461619,0.0461619
2865,0.0317028,0.0317028,0.0317028
2866,-0.011861,-0.011861,-0.011861
2867,-0.0445187,-0.0445187,-0.0445187
2868,-0.0362875,-0.0362875,-0.0362875
2869,0.0052605,0.0052605,0.0052605
2870,0.0419637,0.0419637,0.0419637
2871,0.0401225,0.0401225,0.0401225
2872,0.00144085,0.00144085,0.00144085
2873,-0.0385503,-0.0385503,-0.0385503
2874,-0.0431301,-0.0431301,-0.0431301
2875,-0.00810545,-0.00810545,-0.00810545
2876,0.0343495,0.0343495,0.0343495
2877,0.0452494,0.0452494,0.0452494
2878,0.0145966,0.0145966,0.0145966
2879,-0.0294484,-0.0294484,-0.0294484
2880,-0.046438,-0.046438,-0.046438
2881,-0.0207813,-0.0207813,-0.0207813
2882,0.0239483,0.0239483,0.0239483
2883,0.0466725,0.0466725,0.0466725
2884,0.026533,0.026533,0.026533
2885,-0.0179628,-0.0179628,-0.0179628
2886,-0.0459493,-0.0459493,-0.0459493
2887,-0.0317343,-0.0317343,-0.0317343
2888,0.011615,0.011615,0.011615
2889,0.0442841,0.0442841,0.0442841
2890,0.036279,0.036279,0.036279
2891,-0.00503582,-0.00503582,-0.00503582
2892,-0.0417123,-0.0417123,-0.0417123
2893,-0.0400746,-0.0400746,-0.0400746
2894,-0.00163971,-0.00163971,-0.00163971
2895,0.0382875,0.0382875,0.0382875
2896,0.0430441,0.0430441,0.0430441
2897,0.00827451,0.00827451,0.00827451
2898,-0.034081,-0.034081,-0.034081
2899,-0.0451275,-0.0451275,-0.0451275
2900,-0.0147325,-0.0147325,-0.0147325
2901,0.0291799,0.0291799,0.0291799
2902,0.0462831,0.0462831,0.0462831
2903,0.0208815,0.0208815,0.0208815
2904,-0.0236855,-0.0236855,-0.0236855
2905,-0.0464883,-0.0464883,-0.0464883
2906,-0.0265958,-0.0265958,-0.0265958
2907,0.0177112,0.0177112,0.0177112
2908,0.0457398,0.0457398,0.0457398
2909,0.0317585,0.0317585,0.0317585
2910,-0.01138,-0.01138,-0.01138
2911,-0.044054,-0.044054,-0.044054
2912,-0.0362645,-0.0362645,-0.0362645
2913,0.00482208,0.00482208,0.00482208
2914,0.0414667,0.0414667,0.0414667
2915,0.0400221,0.0400221,0.0400221
2916,0.00182778,0.00182778,0.00182778
2917,-0.0380318,-0.0380318,-0.0380318
2918,-0.042955,-0.042955,-0.042955
2919,-0.00843315,-0.00843315,-0.00843315
2920,0.0338206,0.0338206,0.0338206
2921,0.0450041,0.0450041,0.0450041
2922,0.0148586,0.0148586,0.0148586
2923,-0.0289205,-0.0289205,-0.0289205
2924,-0.0461283,-0.0461283,-0.0461283
2925,-0.0209727,-0.0209727,-0.0209727
2926,0.0234325,0.0234325,0.0234325
2927,0.0463056,0.0463056,0.0463056
2928,0.0266504,0.0266504,0.0266504
2929,-0.0174699,-0.0174699,-0.0174699
2930,-0.0455333,-0.0455333,-0.0455333
2931,-0.0317758,-0.0317758,-0.0317758
2932,0.0111555,0.0111555,0.0111555
2933,0.0438285,0.0438285,0.0438285
2934,0.0362444,0.0362444,0.0362444
2935,-0.00461896,-0.00461896,-0.00461896
2936,-0.0412269,-0.0412269,-0.0412269
2937,-0.0399653,-0.0399653,-0.0399653
2938,-0.00200541,-0.00200541,-0.00200541
2939,0.037783,0.037783,0.037783
2940,0.0428631,0.0428631,0.0428631
2941,0.00858173,0.00858173,0.00858173
2942,-0.0335683,-0.0335683,-0.0335683
2943,-0.0448793,-0.0448793,-0.0448793
2944,-0.0149753,-0.0149753,-0.0149753
2945,0.0286699,0.0286699,0.0286699
2946,0.0459736,0.0459736,0.0459736
2947,0.0210552,0.0210552,0.0210552
2948,-0.0231891,-0.0231891,-0.0231891
2949,-0.0461245,-0.0461245,-0.0461245
2950,-0.0266973,-0.0266973,-0.0266973
2951,0.0172387,0.0172387,0.0172387
2952,0.04533,0.04533,0.04533
2953,0.0317864,0.0317864,0.0317864
2954,-0.0109413,-0.0109413,-0.0109413
2955,-0.0436074,-0.0436074,-0.0436074
2956,-0.0362188,-0.0362188,-0.0362188
2957,0.00442613,0.00442613,0.00442613
2958,0.0409929,0.0409929,0.0409929
2959,0.0399044,0.0399044,0.0399044
2960,0.00217291,0.00217291,0.00217291
2961,-0.0375412,-0.0375412,-0.0375412
2962,-0.0427685,-0.0427685,-0.0427685
2963,-0.00872058,-0.00872058,-0.00872058
2964,0.0333238,0.0333238,0.0333238
2965,0.0447534,0.0447534,0.0447534
2966,0.0150828,0.0150828,0.0150828
2967,-0.0284281,-0.0284281,-0.0284281
2968,-0.0458192,-0.0458192,-0.0458192
2969,-0.0211294,-0.0211294,-0.0211294
2970,0.022955,0.022955,0.022955
2971,0.0459452,0.0459452,0.0459452
2972,0.0267368,0.0267368,0.0267368
2973,-0.0170172,-0.0170172,-0.0170172
2974,-0.0451298,-0.0451298,-0.0451298
2975,-0.0317907,-0.0317907,-0.0317907
2976,0.010737,0.010737,0.010737
2977,0.0433907,0.0433907,0.0433907
2978,0.0361881,0.0361881,0.0361881
2979,-0.00424331,-0.00424331,-0.00424331
2980,-0.0407646,-0.0407646,-0.0407646
2981,-0.0398397,-0.0398397,-0.0398397
2982,-0.00233061,-0.00233061,-0.00233061
2983,0.0373061,0.0373061,0.0373061
2984,0.0426715,0.0426715,0.0426715
2985,0.00885001,0.00885001,0.00885001
2986,-0.0330871,-0.0330871,-0.0330871
2987,-0.0446264,-0.0446264,-0.0446264
2988,-0.0151814,-0.0151814,-0.0151814
2989,0.0281947,0.0281947,0.0281947
2990,0.0456652,0.0456652,0.0456652
2991,0.0211954,0.0211954,0.0211954
2992,-0.0227299,-0.0227299,-0.0227299
2993,-0.0457677,-0.0457677,-0.0457677
2994,-0.0267691,-0.0267691,-0.0267691
2995,0.0168052,0.0168052,0.0168052
2996,0.0449327,0.0449327,0.0449327
2997,0.0317889,0.0317889,0.0317889
2998,-0.0105424,-0.0105424,-0.0105424
2999,-0.0431785,-0.0431785,-0.0431785
3000,-0.0361526,-0.0361526,-0.0361526
3001,0.00407018,0.00407018,0.00407018
3002,0.0405418,0.0405418,0.0405418
3003,0.0397714,0.0397714,0.0397714
3004,0.0024788,0.0024788,0.0024788
3005,-0.0370777,-0.0370777,-0.0370777
3006,-0.0425722,-0.0425722,-0.0425722
3007,-0.00897033,-0.00897033,-0.00897033
3008,0.0328579,0.0328579,0.0328579
3009,0.0444984,0.0444984,0.0444984
3010,0.0152716,0.0152716,0.0152716
3011,-0.0279697,-0.0279697,-0.0279697
3012,-0.0455116,-0.0455116,-0.0455116
3013,-0.0212537,-0.0212537,-0.0212537
3014,0.0225138,0.0225138,0.0225138
3015,0.0455919,0.0455919,0.0455919
3016,0.0267946,0.0267946,0.0267946
3017,-0.0166025,-0.0166025,-0.0166025
3018,-0.0447388,-0.0447388,-0.0447388
3019,-0.0317813,-0.0317813,-0.0317813
3020,0.0103573,0.0103573,0.0103573
3021,0.0429706,0.0429706,0.0429706
3022,0.0361123,0.0361123,0.0361123
3023,-0.00390646,-0.00390646,-0.00390646
3024,-0.0403246,-0.0403246,-0.0403246
3025,-0.0396997,-0.0396997,-0.0396997
3026,-0.00261779,-0.00261779,-0.00261779
3027,0.0368558,0.0368558,0.0368558
3028,0.0424707,0.0424707,0.0424707
3029,0.00908184,0.00908184,0.00908184
3030,-0.0326361,-0.0326361,-0.0326361
3031,-0.0443697,-0.0443697,-0.0443697
3032,-0.0153535,-0.0153535,-0.0153535
3033,0.0277527,0.0277527,0.0277527
3034,0.0453585,0.0453585,0.0453585
3035,0.0213045,0.0213045,0.0213045
3036,-0.0223062,-0.0223062,-0.0223062
3037,-0.045418,-0.045418,-0.045418
3038,-0.0268134,-0.0268134,-0.0268134
3039,0.0164087,0.0164087,0.0164087
3040,0.0445479,0.0445479,0.0445479
3041,0.0317681,0.0317681,0.0317681
3042,-0.0101813,-0.0101813,-0.0101813
3043,-0.042767,-0.042767,-0.042767
3044,-0.0360675,-0.0360675,-0.0360675
3045,0.00375189,0.00375189,0.00375189
3046,0.0401127,0.0401127,0.0401127
3047,0.0396246,0.0396246,0.0396246
